Timestamp (ms)	Yaw (degree)	Pitch (degree)	Roll (degree)
2920.1512336730957	224.47	4.18	36.27
2930.1223754882812	224.4	4.12	36.16
2941.10369682312	224.36	4.06	36.05
2950.242280960083	224.35	4.01	35.96
2960.0419998168945	224.35	3.94	35.88
2971.0142612457275	224.37	3.87	35.82
2979.9885749816895	224.41	3.8	35.79
2989.961862564087	224.47	3.73	35.77
3000.007152557373	224.52	3.72	35.7
3008.913278579712	224.58	3.71	35.63
3020.8826065063477	224.66	3.76	35.55
3029.907464981079	224.76	3.8	35.47
3039.8285388946533	224.89	3.85	35.38
3049.8688220977783	225.08	3.91	35.28
3059.8158836364746	225.32	3.98	35.16
3071.744441986084	225.6	4.03	35.05
3080.806255340576	225.9	4.07	34.96
3089.9555683135986	226.21	4.07	34.98
3100.6674766540527	226.53	4.1	35.05
3110.713481903076	226.84	4.12	35.09
3121.6118335723877	227.18	4.14	35.11
3130.587339401245	227.56	4.17	35.1
3186.0170364379883	228.02	4.21	35.08
3199.971914291382	230.97	4.93	35.18
3210.0284099578857	231.34	5.23	35.13
3219.97332572937	231.68	5.58	35.1
3229.891061782837	232.0	5.94	35.1
3239.8645877838135	232.39	6.33	35.13
3250.2448558807373	232.88	6.7	35.2
3259.8109245300293	233.53	7.05	35.27
3269.9968814849854	234.32	7.33	35.29
3279.9580097198486	235.23	7.57	35.28
3289.7677421569824	236.24	7.71	35.33
3300.2538681030273	237.23	7.75	35.39
3309.265375137329	238.11	7.73	35.47
3321.3343620300293	238.82	7.71	35.59
3330.274820327759	239.04	7.76	35.85
3340.1832580566406	239.04	7.86	36.09
3350.2700328826904	238.88	7.97	36.38
3359.133243560791	238.65	8.09	36.64
3370.6159591674805	238.42	8.31	36.75
3379.713296890259	238.27	8.47	36.79
3390.286922454834	238.25	8.62	36.77
3400.333881378174	238.36	8.74	36.7
3409.9137783050537	238.56	8.82	36.58
3419.8102951049805	238.81	8.91	36.52
3429.784059524536	239.07	8.89	36.56
3439.7568702697754	239.28	8.85	36.61
3450.241804122925	239.42	8.83	36.69
3459.705114364624	239.48	8.84	36.8
3470.6759452819824	239.46	8.89	36.91
3479.6504974365234	239.37	8.98	37.04
3489.624500274658	239.24	9.1	37.18
3500.218391418457	239.08	9.29	37.27
3508.6183547973633	238.9	9.45	37.26
3520.5867290496826	238.85	9.52	37.17
3530.559539794922	238.84	9.59	37.05
3539.5348072052	238.86	9.66	36.92
3549.5777130126953	238.89	9.7	36.96
3560.0311756134033	238.89	9.75	37.02
3570.5225467681885	238.84	9.82	37.1
3579.4975757598877	238.75	9.9	37.19
3589.470386505127	238.64	9.97	37.29
3600.4414558410645	238.52	10.05	37.38
3609.4913482666016	238.39	10.2	37.33
3621.387004852295	238.26	10.32	37.26
3630.446195602417	238.16	10.44	37.19
3640.3348445892334	238.08	10.57	37.12
3650.2010822296143	238.01	10.71	37.1
3659.609317779541	237.95	10.8	37.13
3670.825719833374	237.87	10.85	37.18
3679.6815395355225	237.76	10.88	37.23
3689.53275680542	237.65	10.88	37.28
3699.5818614959717	237.52	10.87	37.32
3709.613561630249	237.38	10.82	37.35
3721.463441848755	237.22	10.75	37.27
3730.5006980895996	237.06	10.74	37.14
3740.417003631592	236.93	10.77	37.0
3750.38480758667	236.82	10.84	36.85
